product_code,product_name,product_description,material,fit_type,available_sizes,original_price(₹),discounted_price(₹),discount_percentage(%),total_ratings,avg_rating_for_five,total_text_reviews,supplier_name,product_image_url,product_link
24083014,HRX by Hrithik Roshan,Brand Logo Printed Reflective Detailed Rapid-Dry Running T-shirt,Polyester,Regular Fit,"S,M,L,XXL,XL",899,269,70,6,4.2,not_available,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24083014/2023/12/18/c562cf47-d709-4e25-b5be-fdc4b0baf8851702889032617HRXbyHrithikRoshanBrandLogoPrintedReflectiveDetailedRapid-Dr1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-brand-logo-printed-reflective-detailed-rapid-dry-running-t-shirt/24083014/buy
25917244,Friskers,Typography Printed Pure Cotton Bio Wash Slim Fit T-shirt,Cotton,Slim Fit,"XS,S,M,L,XXL,XL",969,571,41,not_available,not_available,not_available,Flyers,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917244/2023/11/17/f732568a-888b-4211-9dad-313d8783ba6b1700214124828FriskersMenOrangePrintedSlimFitT-shirt1.jpg",https://www.myntra.com/tshirts/friskers/friskers-typography-printed-pure-cotton-bio-wash-slim-fit-t-shirt/25917244/buy
1291966,INVICTUS,White Polo Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L,XXL,XL",1199,599,50,857,4.0,96,Flashstar Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1291966/2020/11/13/9124584a-77e2-4b41-9119-6b1bd973969f1605257549057-INVICTUS-White-Polo-T-shirt-7271605257547528-1.jpg",https://www.myntra.com/tshirts/invictus/invictus-white-polo-pure-cotton-t-shirt/1291966/buy
12251250,Roadster,Men Off-White Solid Round Neck Pure Cotton T-shirt With Printed Detailing,Pure Cotton,Regular Fit,"XS,S,M,L,XL",599,233,61,1000,4.1,88,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12251250/2020/10/6/c9b738e8-6510-4630-8ecb-d994d52c9aca1601975386581-Roadster-Men-Tshirts-6461601975384875-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-off-white-solid-round-neck-pure-cotton-t-shirt-with-printed-detailing/12251250/buy
25917038,Force NXT,Men's Solid Pack of 1 Super Combed Cotton Henley T-Shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",599,449,25,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917038/2023/11/17/78272ae3-ba36-447a-b4fd-dbaf7b899e891700214032933ForceNXTMenBlueHenleyNeckT-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-mens-solid-pack-of-1-super-combed-cotton-henley-t-shirt/25917038/buy
26146010,H&M,Men Oversized Fit Tshirts,Cotton,Oversized,"XS,S,M,L,XXL,XL",0,799,Nil,20,3.6,not_available,H & M Hennes & Mauritz Retail Private Limited,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26146010/2023/11/30/f6c9c933-35f3-4714-88d3-d2bac7364ccd1701349082197OversizedFitT-shirt1.jpg",https://www.myntra.com/tshirts/h%26m/hm-men-oversized-fit-tshirts/26146010/buy
18090500,Jack & Jones,Men Yellow Polo Collar Slim Fit Lounge T-shirt,Cotton,not_available,"S,M,L,XXL,XL",1199,839,30,41,4.4,3,BEST UNITED INDIA COMFORTS PVT LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18090500/2022/4/29/9c6d7f0d-5ee1-4445-a449-0df0140997881651228834602JackJonesMenYellowPoloCollarSlimFitT-shirt1.jpg",https://www.myntra.com/lounge-tshirts/jack+%26+jones/jack--jones-men-yellow-polo-collar-slim-fit-lounge-t-shirt/18090500/buy
26733112,HRX by Hrithik Roshan,Fighter Collection Men Loose Fit Cotton T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",999,549,45,not_available,not_available,not_available,ARDEUR FASHIONS,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26733112/2024/1/8/f7b2f33b-706c-4e83-89c9-1513fb5e96741704696637595-HRX-by-Hrithik-Roshan-Fighter-Collection-Men-Loose-Fit-Cotto-1.jpg",https://www.myntra.com/tshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-fighter-collection-men-loose-fit-cotton-t-shirt/26733112/buy
26412442,The Indian Garage Co,Long Sleeves Cotton T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1549,511,67,not_available,not_available,not_available,THE INDIAN GARAGE CO.,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26412442/2023/12/14/ee4ff823-d42e-415f-a066-4aa5ea180a381702519399785TheIndianGarageCoMenWhiteT-shirt1.jpg",https://www.myntra.com/tshirts/the+indian+garage+co/the-indian-garage-co-long-sleeves-cotton-t-shirt/26412442/buy
25917232,Friskers,Graphic Printed Pure Cotton Slim Fit T-shirt,Cotton,Slim Fit,"XS,S,M,L,XXL,XL",969,571,41,not_available,not_available,not_available,Flyers,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917232/2023/11/17/abd9d471-1d31-4e47-90cf-2ce4142e1d0f1700214111416FriskersMenYellowPrintedSlimFitT-shirt1.jpg",https://www.myntra.com/tshirts/friskers/friskers-graphic-printed-pure-cotton-slim-fit-t-shirt/25917232/buy
22172836,Difference of Opinion,Men Graphic Printed Oversized T-shirt,Cotton,Oversized,"S,M,L,XXL,XL",799,495,38,334,4.2,27,ELCINCO INC,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22172836/2023/3/28/ff91b953-a598-45d4-87df-a0a7c839ee8a1680005970945-Difference-of-Opinion-Men-Tshirts-591680005970314-1.jpg",https://www.myntra.com/tshirts/difference+of+opinion/difference-of-opinion-men-graphic-printed-oversized-t-shirt/22172836/buy
25917254,Friskers,Graphic Printed Slim Fit Cotton T-shirt,Cotton,Slim Fit,"XS,S,M,L,XXL,XL",969,571,41,not_available,not_available,not_available,Flyers,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917254/2023/11/17/7364296d-df19-4f1a-8480-9dfe47ae5efe1700214140261FriskersMenOrangePrintedSlimFitT-shirt1.jpg",https://www.myntra.com/tshirts/friskers/friskers-graphic-printed-slim-fit-cotton-t-shirt/25917254/buy
21670058,Red Tape,Men Polo Collar Pure Cotton T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",2899,608,79,349,4.3,11,REDTAPE LIMITED,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21670058/2023/1/23/d3c34d71-c664-41a1-bde3-1c44948abb021674474236999RedTapeBeigeSolid100CottonPoloNeckMensT-Shirt1.jpg",https://www.myntra.com/tshirts/red+tape/red-tape-men-polo-collar-pure-cotton-t-shirt/21670058/buy
21423468,Roadster,The Lifestyle Co. Pure Cotton Raglan Sleeve T-shirt,Pure Cotton,Regular Fit,"S,M,L,XL",399,195,51,170,4.3,6,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21423468/2023/4/12/d8604b5d-ab85-4926-a894-209fce484cf11681286736397-Roadster-Men-Tshirts-4641681286735871-1.jpg",https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-pure-cotton-raglan-sleeve-t-shirt/21423468/buy
25917018,Force NXT,Round Neck Super Combed Cotton T-Shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",439,351,20,not_available,not_available,not_available,DOLLAR INDUSTRIES LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917018/2023/11/17/1ca4fbc3-5358-408a-aab2-028f708e95541700214013054ForceNXTMenRedT-shirt1.jpg",https://www.myntra.com/tshirts/force+nxt/force-nxt-round-neck-super-combed-cotton-t-shirt/25917018/buy
11948318,Roadster,Men Grey Melange Solid T-shirt,Cotton,Regular Fit,"XS,S,M,L,XL",499,224,55,5600,4.0,392,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11948318/2022/3/4/a16375d2-a672-4cbc-9a7b-131c2176d2a41646394283494-Roadster-Men-Grey-Melange-Solid-Round-Neck-T-shirt-801164639-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-grey-melange-solid-t-shirt/11948318/buy
22879686,DAMENSCH,Casual Cotton Blend Tank Top,Cotton,not_available,"S,M,L,XXL,XL",699,552,21,53,4.6,6,Damensch Apparel Private Limited - SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22879686/2024/1/17/9f0645f2-53b5-44ea-ba5d-7ec23c7473a31705488791955-DAMENSCH-Casual-Cotton-Blend-Tank-Top-3921705488791478-1.jpg",https://www.myntra.com/lounge-tshirts/damensch/damensch-casual-cotton-blend-tank-top/22879686/buy
25917224,Friskers,Typography Printed Round Neck Slim Fit Cotton T-shirt,Cotton,Slim Fit,"XS,S,M,L,XXL,XL",969,571,41,not_available,not_available,not_available,Flyers,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917224/2023/11/17/b3b3ff73-4012-4876-b3e3-432939fa379a1700214100356FriskersMenBlackPrintedSlimFitT-shirt1.jpg",https://www.myntra.com/tshirts/friskers/friskers-typography-printed-round-neck-slim-fit-cotton-t-shirt/25917224/buy
12251170,Roadster,Men Charcoal grey Printed Round Neck Pure Cotton T-shirt,Pure Cotton,Regular Fit,"XS,S,M,L,XL",899,332,63,2800,4.1,166,HUETRAP CLOTHING PRIVATE LIMITED,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12251170/2020/9/24/84d2f907-6614-4a85-b1c1-5deabefe8b851600948015009-Roadster-Men-Tshirts-4231600948013427-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-charcoal-grey-printed-round-neck-pure-cotton-t-shirt/12251170/buy
23732642,Levis,Brand Logo Printed Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L,XXL,XL",1199,899,25,115,4.4,9,Vision Star,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23732642/2023/7/20/46a696df-7f9f-4bb4-a6e0-dfe2a9abb0a71689828773298-Levis-Men-Tshirts-8441689828772935-1.jpg",https://www.myntra.com/tshirts/levis/levis-brand-logo-printed-pure-cotton-t-shirt/23732642/buy
21464258,HERE&NOW,Men Navy Blue Nostalgic Back To School Typography Printed Pure Cotton T-shirt,Pure Cotton,Regular Fit,"S,M,L,XL",799,207,74,256,4.3,12,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21464258/2023/4/6/7f091ea6-9348-4056-bd56-2aa12103b1fb1680775372321-HERENOW-Typography-Printed-Pure-Cotton-T-shirt-1931680775371-1.jpg",https://www.myntra.com/tshirts/here%26now/herenow-men-navy-blue-nostalgic-back-to-school-typography-printed-pure-cotton-t-shirt/21464258/buy
24488440,Roadster,Men Graphic Printed T-shirt,Cotton,Oversized,"S,M,L,XL",1399,399,71,259,4.1,13,GARG ACRYLICS LTD.- SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24488440/2023/8/22/f90fee07-147c-49e1-8d78-dd7fa0511f801692705778880-Roadster-Men-Tshirts-3581692705778438-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-graphic-printed-t-shirt/24488440/buy
21670118,Red Tape,Men Graphic Print Pure Cotton Round Neck Half Sleeve T-Shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",1899,398,79,66,4.3,3,REDTAPE LIMITED,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21670118/2023/1/23/ba6b9e3e-6713-486e-ac64-1f5e5bce8eb91674471896462RedTapeBlackGraphicPrint100CottonRoundNeckMensT-Shirt1.jpg",https://www.myntra.com/tshirts/red+tape/red-tape-men-graphic-print-pure-cotton-round-neck-half-sleeve-t-shirt/21670118/buy
25917242,Friskers,Graphic Printed Pure Cotton Bio Wash Slim Fit T-shirt,Cotton,Slim Fit,"XS,S,M,L,XXL,XL",969,571,41,not_available,not_available,not_available,Flyers,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917242/2023/11/17/0636fd44-9c0f-427b-acc4-fa210ba0a6811700214143585FriskersMenRedPrintedSlimFitT-shirt1.jpg",https://www.myntra.com/tshirts/friskers/friskers-graphic-printed-pure-cotton-bio-wash-slim-fit-t-shirt/25917242/buy
2169166,Roadster,Men Grey Melange Solid Round Neck Pure Cotton T-shirt,Pure Cotton,Regular Fit,"XS,S,M,L,XL",799,239,70,2700,4.0,311,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2169166/2018/1/31/11517395903130-Roadster-Men-Grey-Melange-Solid-Round-Neck-T-shirt-7291517395902945-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-grey-melange-solid-round-neck-pure-cotton-t-shirt/2169166/buy
11260378,Hypernation,Men White Solid High Neck T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",985,699,29,209,4.2,48,SAPPHIRE HOUSE OF FASHION PVT LTD,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2019/12/31/81994495-ab4e-478d-9725-5bda618d29cb1577748990532-1.jpg",https://www.myntra.com/tshirts/hypernation/hypernation-men-white-solid-high-neck-t-shirt/11260378/buy
25917206,Friskers,Graphic Printed Round Neck Slim Fit Cotton T-shirt,Cotton,Slim Fit,"XS,S,M,L,XXL,XL",969,571,41,not_available,not_available,not_available,Flyers,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917206/2023/11/17/f0cbc956-9707-4da8-a1a7-520ac3df9c2e1700214066976FriskersMenOrangePrintedSlimFitT-shirt1.jpg",https://www.myntra.com/tshirts/friskers/friskers-graphic-printed-round-neck-slim-fit-cotton-t-shirt/25917206/buy
11306990,Roadster,Men Grey Melange Solid Round Neck T-shirt,Cotton,Regular Fit,"S,M,L,XL",499,199,60,3700,4.0,336,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11306990/2020/7/28/f7f37065-a840-4c4d-8f2c-110d2a1603691595911267666-Roadster-Men-Grey-Melange-Solid-Round-Neck-T-shirt-194159591-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-grey-melange-solid-round-neck-t-shirt/11306990/buy
2475886,Roadster,Men Olive Green Solid Round Neck T-shirt,Cotton,Regular Fit,"S,M,L,XL",1399,433,69,1500,4.0,238,M AND S APPARELS,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2475886/2018/4/12/11523531445323-Roadster-Men-Tshirts-8561523531445053-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-olive-green-solid-round-neck-t-shirt/2475886/buy
25917192,Friskers,Graphic Printed Pure Cotton Bio Wash Slim Fit T-shirt,Cotton,Slim Fit,"XS,S,M,L,XXL,XL",969,571,41,not_available,not_available,not_available,Flyers,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917192/2023/11/17/acbd95d4-65d7-4cac-996f-bdd43a6d8ebc1700214046022FriskersMenWhitePrintedSlimFitT-shirt1.jpg",https://www.myntra.com/tshirts/friskers/friskers-graphic-printed-pure-cotton-bio-wash-slim-fit-t-shirt/25917192/buy
15256276,Difference of Opinion,Men Navy Blue White Typography Printed Loose Fit Pure Cotton T-shirt,Pure Cotton,Oversized,"S,M,L,XXL,XL",1199,491,59,520,4.2,18,Elcinco Inc - SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15256276/2021/8/25/eb4ded92-e1f4-4fda-b5e8-7c2dd3396b301629898231671Tshirts6.jpg",https://www.myntra.com/tshirts/difference+of+opinion/difference-of-opinion-men-navy-blue--white-typography-printed-loose-fit-pure-cotton-t-shirt/15256276/buy
18488958,Roadster,Men Mauve & Black Printed Pure Cotton T-shirt,Cotton,Regular Fit,"S,M,L,XL",599,353,41,1700,3.9,102,HUETRAP CLOTHING PRIVATE LIMITED,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18488958/2022/6/2/78d32f4b-aaf8-44b5-91b3-79f9ce1f8dfc1654163518937TrousersAllenSollyMenShirtsAllenSollyMenShirtsAllenSollyMenS1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-mauve--black-printed-pure-cotton-t-shirt/18488958/buy
25917248,Friskers,Graphic Printed Round Neck Slim Fit Cotton T-shirt,Cotton,Slim Fit,"XS,S,M,L,XXL,XL",969,571,41,not_available,not_available,not_available,Flyers,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917248/2023/11/17/bad6cd3f-4443-40f0-a8a2-e8ba5719ec521700214127096FriskersMenTurquoiseBluePrintedSlimFitT-shirt1.jpg",https://www.myntra.com/tshirts/friskers/friskers-graphic-printed-round-neck-slim-fit-cotton-t-shirt/25917248/buy
22173004,Difference of Opinion,Graphic Printed Oversized T-shirt,Cotton,Oversized,"S,M,L,XXL,XL",799,495,38,833,4.3,38,Elcinco Inc - SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22173004/2023/3/13/3c4621ea-afca-40a5-b5b4-282bbbc0b0d21678705032809-Difference-of-Opinion-Men-Tshirts-121678705032362-1.jpg",https://www.myntra.com/tshirts/difference+of+opinion/difference-of-opinion-graphic-printed-oversized-t-shirt/22173004/buy
22125850,The Dry State,Round Neck Long Sleeves Cotton T-shirt,Cotton,Regular Fit,"M,L,XXL,XL",1299,506,61,159,4.1,19,THE DRY STATE - SJIT,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/22125850/2023/2/25/2d4c3c22-3f57-4dfb-a0df-0a1aeedc7ebe1677323553035TheDryStateMenGreenRawEdgeT-shirt1.jpg",https://www.myntra.com/tshirts/the+dry+state/the-dry-state-round-neck-long-sleeves-cotton-t-shirt/22125850/buy
24084674,Mast & Harbour,Embroidered Drop-Shoulder Sleeves Casual T-shirt,Cotton,Regular Fit,"XS,S,M,L,XL",799,215,73,14,4.0,1,Truecom Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/24084674/2023/10/27/a40087eb-023f-46be-954d-2a07c4ec22201698409386933-Mast--Harbour-Men-Tshirts-3771698409386538-1.jpg",https://www.myntra.com/tshirts/mast+%26+harbour/mast--harbour-embroidered-drop-shoulder-sleeves-casual-t-shirt/24084674/buy
25917196,Friskers,Graphic Printed Round Neck Slim Fit Cotton T-shirt,Cotton,Slim Fit,"XS,S,M,L,XXL,XL",969,571,41,not_available,not_available,not_available,Flyers,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917196/2023/11/17/562094f2-fcb8-4f3d-985b-c47bb0e825781700214050966FriskersMenYellowPrintedSlimFitT-shirt1.jpg",https://www.myntra.com/tshirts/friskers/friskers-graphic-printed-round-neck-slim-fit-cotton-t-shirt/25917196/buy
23253840,STELLERS,Polo Collar Dry Fit T-shirt,Polyester,Regular Fit,"S,M,L,XXL,XL",1999,759,62,185,4.5,14,SAMURAI EXPORTS PRIVATE LIMITED,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23253840/2023/5/18/5535d8ab-6f27-45aa-a73f-fd6b0f8c3fbd1684407910332STELLERSMenMauvePoloCollarPocketsT-shirt1.jpg",https://www.myntra.com/tshirts/stellers/stellers-polo-collar-dry-fit-t-shirt/23253840/buy
25917234,Friskers,Typography Printed Round Neck Slim Fit Cotton T-shirt,Cotton,Slim Fit,"XS,S,M,L,XXL,XL",969,571,41,not_available,not_available,not_available,Flyers,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917234/2023/11/17/768850e1-cda9-489a-8888-edd1661fde791700214108392FriskersMenOrangePrintedSlimFitT-shirt1.jpg",https://www.myntra.com/tshirts/friskers/friskers-typography-printed-round-neck-slim-fit-cotton-t-shirt/25917234/buy
25917212,Friskers,Graphic Printed Round Neck Slim Fit Cotton T-shirt,Cotton,Slim Fit,"XS,S,M,L,XXL,XL",969,571,41,not_available,not_available,not_available,Flyers,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917212/2023/11/17/9ba95afd-19f8-4ea4-ad99-e0f9e915e96a1700214089743FriskersMenMustardYellowPrintedSlimFitT-shirt1.jpg",https://www.myntra.com/tshirts/friskers/friskers-graphic-printed-round-neck-slim-fit-cotton-t-shirt/25917212/buy
23589030,Kook N Keech,Tie and Dye Pure Cotton Oversized T-shirt,Pure Cotton,Oversized,"S,M,L,XXL,XL",999,289,71,5,4.0,not_available,Indiflashmart,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/23589030/2023/12/7/6a2e8efb-2fc4-4b8c-8726-e8948626fb9b1701948824810-Kook-N-Keech-Men-Tshirts-511701948824485-1.jpg",https://www.myntra.com/tshirts/kook+n+keech/kook-n-keech-tie-and-dye-pure-cotton-oversized-t-shirt/23589030/buy
12816404,HERE&NOW,Men Maroon Pure Cotton Round Neck T-shirt,Pure Cotton,Regular Fit,"S,M,L,XL",599,173,71,1400,4.1,127,Omnitech Retail,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12816404/2022/11/21/0f0b88e8-4c0f-4350-89f3-9a5ec0f48f6f1669009010722-HERENOW-Men-Maroon-Solid-Round-Neck-Pure-Cotton-T-shirt-6441-1.jpg",https://www.myntra.com/tshirts/here%26now/herenow-men-maroon-pure-cotton-round-neck-t-shirt/12816404/buy
25917210,Friskers,Graphic Printed Pure Cotton Pure Cotton Slim Fit T-shirt,Cotton,Slim Fit,"XS,S,M,L,XXL,XL",969,571,41,not_available,not_available,not_available,Flyers,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917210/2023/11/17/761ecc9d-7e7c-49c9-a672-ada64506f83e1700214075502FriskersMenTurquoiseBluePrintedSlimFitT-shirt1.jpg",https://www.myntra.com/tshirts/friskers/friskers-graphic-printed-pure-cotton-pure-cotton-slim-fit-t-shirt/25917210/buy
12671132,Harvard,Men Black Solid Round Neck T-shirt,Cotton,Regular Fit,"S,M,L,XXL,XL",499,219,56,335,4.3,25,Indiflashmart,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12671132/2020/11/7/eb370dec-98d5-4b82-8dbd-176274d36d1d1604734196895-Harvard-Men-Tshirts-6681604734195382-1.jpg",https://www.myntra.com/tshirts/harvard/harvard-men-black-solid-round-neck-t-shirt/12671132/buy
12504412,Roadster,Men Mauve Pure Cotton Solid Round Neck Pure Cotton T-shirt,Pure Cotton,Regular Fit,"XS,S,M,L,XXL,XL",499,204,59,1300,4.2,85,Truenet Commerce,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12504412/2020/12/11/5edd7a5a-967e-4c01-8b9d-a640af5385eb1607670111760-Roadster-Men-Mauve-Pure-Cotton-Solid-Round-Neck-T-shirt-8421-1.jpg",https://www.myntra.com/tshirts/roadster/roadster-men-mauve-pure-cotton-solid-round-neck-pure-cotton-t-shirt/12504412/buy
25917230,Friskers,Typography Printed Pure Cotton Bio Wash Slim Fit T-shirt,Cotton,Slim Fit,"XS,S,M,L,XXL,XL",969,571,41,not_available,not_available,not_available,Flyers,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25917230/2023/11/17/bbff698a-a415-4a67-a581-b1358702c8451700214104414FriskersMenMustardYellowPrintedSlimFitT-shirt1.jpg",https://www.myntra.com/tshirts/friskers/friskers-typography-printed-pure-cotton-bio-wash-slim-fit-t-shirt/25917230/buy
14927528,H&M,HM Men Black Solid Relaxed Fit Cotton Pure Cotton T-shirt,Pure Cotton,Relaxed Fit,"XS,S,M,L,XXL,XL",0,699,Nil,1200,4.2,63,H & M Hennes & Mauritz Retail Private Limited,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14927528/2021/7/24/3e740ab9-b64c-4622-b8cc-89b44792dab71627145242771RelaxedFitT-shirt1.jpg",https://www.myntra.com/tshirts/h%26m/hm-men-black-solid-relaxed-fit-cotton-pure-cotton-t-shirt/14927528/buy
